id,title,source_url,final_url,domain,published_at,updated_at,crawled_at,category_hint,access_level,source_mode,content_hash,url,source_domain,source_file,crawl_time,content_length
PUBEXP000150,法律数据库,https://lib.tsinghua.edu.cn/law/zy/flsjk/zwflsjk.htm,https://lib.tsinghua.edu.cn/law/zy/flsjk/zwflsjk.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:34+08:00,校园相关,public,public_expansion_v1,ce6462dff86b341b298adce978f7ab044293bb714c5ffed4963fac59d96b4ad9,https://lib.tsinghua.edu.cn/law/zy/flsjk/zwflsjk.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000150_法律数据库.md,2026-08-12T19:58:34+08:00,305
PUBEXP000151,特色馆藏,https://lib.tsinghua.edu.cn/law/zy/tsgz.htm,https://lib.tsinghua.edu.cn/law/zy/tsgz.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:35+08:00,校园相关,public,public_expansion_v1,5d15e64560a026c9a5c3dc8a77b416cefdf34faea19cd195457dc7d47d62b667,https://lib.tsinghua.edu.cn/law/zy/tsgz.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000151_特色馆藏.md,2026-08-12T19:58:35+08:00,234
PUBEXP000152,读者咨询,https://lib.tsinghua.edu.cn/law/fw/dzzx.htm,https://lib.tsinghua.edu.cn/law/fw/dzzx.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:37+08:00,校园通知,public,public_expansion_v1,02075f6f94a3134281769f4734d2d623eff2a5fe7a32d44cb0f3f6d316744ff5,https://lib.tsinghua.edu.cn/law/fw/dzzx.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000152_读者咨询.md,2026-08-12T19:58:37+08:00,1199
PUBEXP000153,培训资料,https://lib.tsinghua.edu.cn/law/jxzc/pxjz/pxzl.htm,https://lib.tsinghua.edu.cn/law/jxzc/pxjz/pxzl.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:38+08:00,校园通知,public,public_expansion_v1,f5ba53e156118cdc67b5d67f9dfe69562ca5edfe84049cd55e16f3ad239292c8,https://lib.tsinghua.edu.cn/law/jxzc/pxjz/pxzl.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000153_培训资料.md,2026-08-12T19:58:38+08:00,482
PUBEXP000154,教参服务平台,https://lib.tsinghua.edu.cn/law/jxzc/jxjc/jcfwpt.htm,https://lib.tsinghua.edu.cn/law/jxzc/jxjc/jcfwpt.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:39+08:00,校园通知,public,public_expansion_v1,ee4c960bd5aca7f7ef47bff7dd3577cb001c59eeec60949429832f1f300ce340,https://lib.tsinghua.edu.cn/law/jxzc/jxjc/jcfwpt.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000154_教参服务平台.md,2026-08-12T19:58:39+08:00,273
PUBEXP000155,关于法图,https://lib.tsinghua.edu.cn/law/gk/gyft.htm,https://lib.tsinghua.edu.cn/law/gk/gyft.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:40+08:00,校园办事,public,public_expansion_v1,cd73d4e998c145392f6a9be5f0fb2c1747b23a59ce8fbd9472e2b30c924a23bd,https://lib.tsinghua.edu.cn/law/gk/gyft.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000155_关于法图.md,2026-08-12T19:58:40+08:00,843
PUBEXP000156,空间布局,https://lib.tsinghua.edu.cn/law/gk/kjbj.htm,https://lib.tsinghua.edu.cn/law/gk/kjbj.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:41+08:00,校园相关,public,public_expansion_v1,27a38aeecb06e65666b40a8ab6913d2e7dafb7b7a842a3a0db28afd20194d5c2,https://lib.tsinghua.edu.cn/law/gk/kjbj.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000156_空间布局.md,2026-08-12T19:58:41+08:00,388
PUBEXP000157,馆舍风貌,https://lib.tsinghua.edu.cn/law/gk/gsfm.htm,https://lib.tsinghua.edu.cn/law/gk/gsfm.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:42+08:00,规章制度,public,public_expansion_v1,abb42aef31d47ed6bd319d3193fc8c9bd2aa3e20f99bccd46165766226882619,https://lib.tsinghua.edu.cn/law/gk/gsfm.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000157_馆舍风貌.md,2026-08-12T19:58:42+08:00,273
PUBEXP000158,特别关注,https://lib.tsinghua.edu.cn/law/ggxx/tbgz.htm,https://lib.tsinghua.edu.cn/law/ggxx/tbgz.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:47+08:00,新生入校,public,public_expansion_v1,ba3ab58f173dd2ef99e9b15a602486fe10d74c44755148b2bceceea4d4326fd2,https://lib.tsinghua.edu.cn/law/ggxx/tbgz.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000158_特别关注.md,2026-08-12T19:58:47+08:00,2780
PUBEXP000159,领导关怀,https://www.itc.tsinghua.edu.cn/zxgk/ldgh.htm,https://www.itc.tsinghua.edu.cn/zxgk/ldgh.htm,www.itc.tsinghua.edu.cn,,,2026-08-12T19:59:52+08:00,校园办事,public,public_expansion_v1,d856e485d6864764a45b18a4b13f7c7e2f6a743e460f5aa15bf03f1cf754736a,https://www.itc.tsinghua.edu.cn/zxgk/ldgh.htm,www.itc.tsinghua.edu.cn,cleaned/PUBEXP000159_领导关怀.md,2026-08-12T19:59:52+08:00,903
PUBEXP000160,发展历程-清华大学信息化技术中心,https://www.itc.tsinghua.edu.cn/zxgk/fzlc.htm,https://www.itc.tsinghua.edu.cn/zxgk/fzlc.htm,www.itc.tsinghua.edu.cn,,,2026-08-12T19:59:53+08:00,校园办事,public,public_expansion_v1,151a272e8a6d4ac9114a2ebfe7ac9906c124a4078a17d4ef02e34cfdc964cc8a,https://www.itc.tsinghua.edu.cn/zxgk/fzlc.htm,www.itc.tsinghua.edu.cn,cleaned/PUBEXP000160_发展历程-清华大学信息化技术中心.md,2026-08-12T19:59:53+08:00,865
PUBEXP000161,历任领导,https://www.itc.tsinghua.edu.cn/zxgk/dfasdf.htm,https://www.itc.tsinghua.edu.cn/zxgk/dfasdf.htm,www.itc.tsinghua.edu.cn,,,2026-08-12T19:59:54+08:00,校园生活,public,public_expansion_v1,8147cb789689a196f03331c6209ce0e9611a918c6e0e0127b9472c7b0ae3f198,https://www.itc.tsinghua.edu.cn/zxgk/dfasdf.htm,www.itc.tsinghua.edu.cn,cleaned/PUBEXP000161_历任领导.md,2026-08-12T19:59:54+08:00,724
PUBEXP000162,机构设置,https://www.itc.tsinghua.edu.cn/zxgk/jgsz.htm,https://www.itc.tsinghua.edu.cn/zxgk/jgsz.htm,www.itc.tsinghua.edu.cn,,,2026-08-12T19:59:55+08:00,校园办事,public,public_expansion_v1,91e34502d283286eb35ae8f0aa474481d3dbe06eaf9f147af4800620f071910d,https://www.itc.tsinghua.edu.cn/zxgk/jgsz.htm,www.itc.tsinghua.edu.cn,cleaned/PUBEXP000162_机构设置.md,2026-08-12T19:59:55+08:00,985
PUBEXP000163,已购-清华大学图书馆,https://lib.tsinghua.edu.cn/zy/zxzy/yg.htm,https://lib.tsinghua.edu.cn/zy/zxzy/yg.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:27+08:00,新生入校,public,public_expansion_v1,87344cf826a68a7707bffb27db0f7df319abd363d309c19d9956bbf5d141e87d,https://lib.tsinghua.edu.cn/zy/zxzy/yg.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000163_已购-清华大学图书馆.md,2026-08-12T20:02:27+08:00,776
PUBEXP000164,尚唯军用标准信息服务平台正式订购-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1076/7600.htm,https://lib.tsinghua.edu.cn/info/1076/7600.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:28+08:00,新生入校,public,public_expansion_v1,fc59492bf4b69c9babcade54b6b571bf8785070f2bb6e9d77eb073dcc495a5c1,https://lib.tsinghua.edu.cn/info/1076/7600.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000164_尚唯军用标准信息服务平台正式订购-清华大学图书馆.md,2026-08-12T20:02:28+08:00,460
PUBEXP000165,化学工业出版社电子图书馆正式订购-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1076/6948.htm,https://lib.tsinghua.edu.cn/info/1076/6948.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:29+08:00,新生入校,public,public_expansion_v1,469542a09a379c6ac9598935fd671d53d34a3926c57337b61f81843d7ebb517a,https://lib.tsinghua.edu.cn/info/1076/6948.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000165_化学工业出版社电子图书馆正式订购-清华大学图书馆.md,2026-08-12T20:02:29+08:00,460
PUBEXP000166,上海书画出版社三个数据库再次开通试用（2026年5月11日-2026年12月31日）-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1077/8043.htm,https://lib.tsinghua.edu.cn/info/1077/8043.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:31+08:00,新生入校,public,public_expansion_v1,85ddecf579c0d3c6779138236cfe9da85611919b7aab51c0da897d7385788402,https://lib.tsinghua.edu.cn/info/1077/8043.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000166_上海书画出版社三个数据库再次开通试用（2026年5月11日-2026年12月31日）-清华大学图书馆.md,2026-08-12T20:02:31+08:00,486
PUBEXP000167,八十万卷楼古籍全文检索平台开通试用（2026年4月15日-2027年4月2日）-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1077/7979.htm,https://lib.tsinghua.edu.cn/info/1077/7979.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:32+08:00,新生入校,public,public_expansion_v1,1e7f5b6bd6c5b335267a10e402941c74876a124e2eeb227f8f697fa031cf67ba,https://lib.tsinghua.edu.cn/info/1077/7979.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000167_八十万卷楼古籍全文检索平台开通试用（2026年4月15日-2027年4月2日）-清华大学图书馆.md,2026-08-12T20:02:32+08:00,483
PUBEXP000168,“尚古汇典”数据库再次开通试用（2026年3月31日-2026年9月30日）-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1077/7974.htm,https://lib.tsinghua.edu.cn/info/1077/7974.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:32+08:00,新生入校,public,public_expansion_v1,aeeda53b3f4aa200279c3296872b17c6bff37c1bb3c2e81169112e8cb40ed344,https://lib.tsinghua.edu.cn/info/1077/7974.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000168_“尚古汇典”数据库再次开通试用（2026年3月31日-2026年9月30日）-清华大学图书馆.md,2026-08-12T20:02:32+08:00,482
PUBEXP000169,全国报刊索引-中国近代报纸资源全库开通试用(2026年1月5日-2026年4月5日)（试用延长至2026年12月31日）-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1077/7865.htm,https://lib.tsinghua.edu.cn/info/1077/7865.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:33+08:00,新生入校,public,public_expansion_v1,a165be0387fc066cb259902ac1057d388b1273620b62bcf2693635be567934b4,https://lib.tsinghua.edu.cn/info/1077/7865.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000169_全国报刊索引-中国近代报纸资源全库开通试用(2026年1月5日-2026年4月5日)（试用延长至2026年12月31日）-清华大学图书馆.md,2026-08-12T20:02:33+08:00,504
PUBEXP000170,元阅读精品电子书数据库开通试用(2025年11月3日-2026年12月31日)-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1077/7778.htm,https://lib.tsinghua.edu.cn/info/1077/7778.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:34+08:00,新生入校,public,public_expansion_v1,ee82a89146e47205d9877a103903bac4cc5d1f55ac277208f582ac6359cd2a71,https://lib.tsinghua.edu.cn/info/1077/7778.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000170_元阅读精品电子书数据库开通试用(2025年11月3日-2026年12月31日)-清华大学图书馆.md,2026-08-12T20:02:34+08:00,483
PUBEXP000171,摩熵材料、摩熵化学及摩熵医药三个数据库开通试用(2025年10月17日-2026年3月31日)(试用延长至2026年12月30日）-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1077/7656.htm,https://lib.tsinghua.edu.cn/info/1077/7656.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:35+08:00,新生入校,public,public_expansion_v1,c26b28cddc2677568a63fde29238a6200dae938c6fd600677b04f73f8f640376,https://lib.tsinghua.edu.cn/info/1077/7656.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000171_摩熵材料、摩熵化学及摩熵医药三个数据库开通试用(2025年10月17日-2026年3月31日)(试用延长至2026年12月30日）-清华大学图书馆.md,2026-08-12T20:02:35+08:00,509
PUBEXP000172,中国建筑数字图书馆正式订购-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1076/6026.htm,https://lib.tsinghua.edu.cn/info/1076/6026.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:38+08:00,新生入校,public,public_expansion_v1,7adc49488718fc5bc8fe533aedb9c33cfff05ab755b4ff062d5e0ea8b16fe96e,https://lib.tsinghua.edu.cn/info/1076/6026.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000172_中国建筑数字图书馆正式订购-清华大学图书馆.md,2026-08-12T20:02:38+08:00,457
PUBEXP000173,工程科技数字图书馆正式订购-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1076/6025.htm,https://lib.tsinghua.edu.cn/info/1076/6025.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:39+08:00,新生入校,public,public_expansion_v1,583d5853b1d73e222c0d9e7cef36aaaa92d62fd461e1c5e65821730fb60daf2f,https://lib.tsinghua.edu.cn/info/1076/6025.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000173_工程科技数字图书馆正式订购-清华大学图书馆.md,2026-08-12T20:02:39+08:00,457
PUBEXP000174,CNRDS中国研究数据服务平台正式订购-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1076/2265.htm,https://lib.tsinghua.edu.cn/info/1076/2265.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:42+08:00,新生入校,public,public_expansion_v1,7db1d43e835c719e9df5f668c122edd8a2318551b699576eb471771bc664dab3,https://lib.tsinghua.edu.cn/info/1076/2265.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000174_CNRDS中国研究数据服务平台正式订购-清华大学图书馆.md,2026-08-12T20:02:42+08:00,463
PUBEXP000175,出版支持-清华大学图书馆,https://lib.tsinghua.edu.cn/kyzc/kfkx/cbzc.htm,https://lib.tsinghua.edu.cn/kyzc/kfkx/cbzc.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:47+08:00,新生入校,public,public_expansion_v1,8f06ab31fe8f7ad87ec099e50873329564d1212acde79253d8e977dd02ea42f7,https://lib.tsinghua.edu.cn/kyzc/kfkx/cbzc.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000175_出版支持-清华大学图书馆.md,2026-08-12T20:02:47+08:00,753
PUBEXP000176,电气电子工程师学会（IEEE）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1344/5971.htm,https://lib.tsinghua.edu.cn/info/1344/5971.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:48+08:00,新生入校,public,public_expansion_v1,d493f509487a6937ca4780d23cb290e95352a75df836340ba1b644e822bd0e54,https://lib.tsinghua.edu.cn/info/1344/5971.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000176_电气电子工程师学会（IEEE）开放获取（OA）政策-清华大学图书馆.md,2026-08-12T20:02:48+08:00,480
PUBEXP000177,美国计算机协会（ACM）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1344/5969.htm,https://lib.tsinghua.edu.cn/info/1344/5969.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:48+08:00,新生入校,public,public_expansion_v1,6985c74833a42760aa5bceb59cec8dfa7cb82a6420c5f3c2d7531c005d25c220,https://lib.tsinghua.edu.cn/info/1344/5969.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000177_美国计算机协会（ACM）开放获取（OA）政策-清华大学图书馆.md,2026-08-12T20:02:48+08:00,477
PUBEXP000178,国际水协会（IWA）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1344/5972.htm,https://lib.tsinghua.edu.cn/info/1344/5972.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:49+08:00,新生入校,public,public_expansion_v1,da0ff4d185e16898f5e2bb471a652abf7d0904e03ed3e1afb1a8d4d306aee413,https://lib.tsinghua.edu.cn/info/1344/5972.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000178_国际水协会（IWA）开放获取（OA）政策-清华大学图书馆.md,2026-08-12T20:02:49+08:00,475
PUBEXP000179,英国皇家化学学会（RSC）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1344/6746.htm,https://lib.tsinghua.edu.cn/info/1344/6746.htm,lib.tsinghua.edu.cn,2026-01-01,,2026-08-12T20:02:50+08:00,新生入校,public,public_expansion_v1,e268f470d11f41870a022e030b33ffa58ce7161dcf0e452151a814166a33b304,https://lib.tsinghua.edu.cn/info/1344/6746.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000179_英国皇家化学学会（RSC）开放获取（OA）政策-清华大学图书馆.md,2026-08-12T20:02:50+08:00,478
PUBEXP000180,剑桥大学出版社（CUP）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1344/5970.htm,https://lib.tsinghua.edu.cn/info/1344/5970.htm,lib.tsinghua.edu.cn,2026-01-01,,2026-08-12T20:02:51+08:00,新生入校,public,public_expansion_v1,61f9674fd5e000d5b338102904fa0fc8a9634264ee8d469f011995f907f00aa5,https://lib.tsinghua.edu.cn/info/1344/5970.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000180_剑桥大学出版社（CUP）开放获取（OA）政策-清华大学图书馆.md,2026-08-12T20:02:51+08:00,477
PUBEXP000181,科普文章-清华大学图书馆,https://lib.tsinghua.edu.cn/kyzc/kfkx/zxdt/kpwz.htm,https://lib.tsinghua.edu.cn/kyzc/kfkx/zxdt/kpwz.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:52+08:00,新生入校,public,public_expansion_v1,218a58da3ed3ec55ffb8c637c8f9253a315abf08e9448eb85a1a11aea1a6f19c,https://lib.tsinghua.edu.cn/kyzc/kfkx/zxdt/kpwz.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000181_科普文章-清华大学图书馆.md,2026-08-12T20:02:52+08:00,835
PUBEXP000182,在法律与人性之间，寻找开放共享的“智慧边界”-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1375/8047.htm,https://lib.tsinghua.edu.cn/info/1375/8047.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:53+08:00,新生入校,public,public_expansion_v1,111569813a3c97a148487d9afd19d576257a9ba8252714c0bbc17e3389f4a800,https://lib.tsinghua.edu.cn/info/1375/8047.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000182_在法律与人性之间，寻找开放共享的“智慧边界”-清华大学图书馆.md,2026-08-12T20:02:53+08:00,484
PUBEXP000183,一文读懂钻石开放获取：让学术知识真正零门槛共享-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1375/7976.htm,https://lib.tsinghua.edu.cn/info/1375/7976.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:53+08:00,新生入校,public,public_expansion_v1,ddc9157b3730e3897c7b1d9a4ae60a9d2af49d63a4da1b661586def87a541b80,https://lib.tsinghua.edu.cn/info/1375/7976.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000183_一文读懂钻石开放获取：让学术知识真正零门槛共享-清华大学图书馆.md,2026-08-12T20:02:53+08:00,485
PUBEXP000184,开放科学小百科 | 开放科学的隐忧与出路：不平等、垄断与治理创新-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1375/7833.htm,https://lib.tsinghua.edu.cn/info/1375/7833.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:54+08:00,新生入校,public,public_expansion_v1,47c93f3233ba1efee5ab562d1b1540654981926951f8e8d748232e1ffaf870a6,https://lib.tsinghua.edu.cn/info/1375/7833.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000184_开放科学小百科 _ 开放科学的隐忧与出路：不平等、垄断与治理创新-清华大学图书馆.md,2026-08-12T20:02:54+08:00,494
PUBEXP000185,政策研究-清华大学图书馆,https://lib.tsinghua.edu.cn/kyzc/kfkx/zxdt/zcyj.htm,https://lib.tsinghua.edu.cn/kyzc/kfkx/zxdt/zcyj.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:55+08:00,新生入校,public,public_expansion_v1,5934a4a488abfbeaf1fd7e4b1470189af4505faf4e5613692cce7661ac32f27f,https://lib.tsinghua.edu.cn/kyzc/kfkx/zxdt/zcyj.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000185_政策研究-清华大学图书馆.md,2026-08-12T20:02:55+08:00,764
PUBEXP000186,高校开放获取政策：卡罗林斯卡学院篇-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1376/7465.htm,https://lib.tsinghua.edu.cn/info/1376/7465.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:56+08:00,新生入校,public,public_expansion_v1,1766bc2c81ff0ca02e335d42fe0fb91857111a29c937de93e3f9bc598e2674ee,https://lib.tsinghua.edu.cn/info/1376/7465.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000186_高校开放获取政策：卡罗林斯卡学院篇-清华大学图书馆.md,2026-08-12T20:02:56+08:00,479
PUBEXP000187,高校开放获取政策：海德堡大学篇-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1376/7469.htm,https://lib.tsinghua.edu.cn/info/1376/7469.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:57+08:00,新生入校,public,public_expansion_v1,34cdeb13a4bf8e19e62aa3b544a6603543f034fa016204ab9b92a4912f6046b5,https://lib.tsinghua.edu.cn/info/1376/7469.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000187_高校开放获取政策：海德堡大学篇-清华大学图书馆.md,2026-08-12T20:02:57+08:00,477
PUBEXP000188,高校开放获取政策：巴黎萨克雷大学篇-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1376/7470.htm,https://lib.tsinghua.edu.cn/info/1376/7470.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:58+08:00,新生入校,public,public_expansion_v1,23d19eebbccf241882960beda89410fb1a1a99f692d44f7898b14acc04f34077,https://lib.tsinghua.edu.cn/info/1376/7470.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000188_高校开放获取政策：巴黎萨克雷大学篇-清华大学图书馆.md,2026-08-12T20:02:58+08:00,479
PUBEXP000189,高校开放获取政策：日内瓦大学篇-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1376/7472.htm,https://lib.tsinghua.edu.cn/info/1376/7472.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:59+08:00,新生入校,public,public_expansion_v1,df1569ecdfaf97d2ecb5925f60635b1440827171368a72ef7d0bb2b626f5fba0,https://lib.tsinghua.edu.cn/info/1376/7472.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000189_高校开放获取政策：日内瓦大学篇-清华大学图书馆.md,2026-08-12T20:02:59+08:00,477
PUBEXP000190,高校开放获取政策：伦敦国王学院篇-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1376/7473.htm,https://lib.tsinghua.edu.cn/info/1376/7473.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:02:59+08:00,新生入校,public,public_expansion_v1,9f4310ebf94c45bcfceaa737c8a449290ea1ae43c1d590df284a40218f414759,https://lib.tsinghua.edu.cn/info/1376/7473.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000190_高校开放获取政策：伦敦国王学院篇-清华大学图书馆.md,2026-08-12T20:02:59+08:00,478
PUBEXP000191,时事追踪-清华大学图书馆,https://lib.tsinghua.edu.cn/kyzc/kfkx/zxdt/sszz.htm,https://lib.tsinghua.edu.cn/kyzc/kfkx/zxdt/sszz.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:03:00+08:00,新生入校,public,public_expansion_v1,2055a09f2b1b5afd6b97ae24c7b41a8d7fa6b859abab6f22b78dfc05add28be6,https://lib.tsinghua.edu.cn/kyzc/kfkx/zxdt/sszz.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000191_时事追踪-清华大学图书馆.md,2026-08-12T20:03:00+08:00,961
PUBEXP000192,AEGIS-OA项目启动：将欧洲钻石开放获取支持体系扩展至学术图书-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1377/7975.htm,https://lib.tsinghua.edu.cn/info/1377/7975.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:03:02+08:00,新生入校,public,public_expansion_v1,1ab754c4db7da5eb1ef87a9a66f2ff31392cad802ff49d573cde060f756bd331,https://lib.tsinghua.edu.cn/info/1377/7975.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000192_AEGIS-OA项目启动：将欧洲钻石开放获取支持体系扩展至学术图书-清华大学图书馆.md,2026-08-12T20:03:02+08:00,495
PUBEXP000193,EMS Press推出“Launch to Open”透明开放获取新模式，助力老牌期刊向社区主导出版转型-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1377/7968.htm,https://lib.tsinghua.edu.cn/info/1377/7968.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:03:03+08:00,新生入校,public,public_expansion_v1,249b2798e33ec0cdfa53ae078c41ce91dd073b9ae8fbb7b14c8100ea5e75217b,https://lib.tsinghua.edu.cn/info/1377/7968.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000193_EMS Press推出“Launch to Open”透明开放获取新模式，助力老牌期刊向社区主导出版转型-清华大学图书馆.md,2026-08-12T20:03:03+08:00,514
PUBEXP000194,ACM(美国计算机协会)开放获取(OA)政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1347/5858.htm,https://lib.tsinghua.edu.cn/info/1347/5858.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:03:04+08:00,新生入校,public,public_expansion_v1,735ac607ea3a272c16757a2c99556af5890a6e0f5d3f2dac46c1bb1879fcb52a,https://lib.tsinghua.edu.cn/info/1347/5858.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000194_ACM(美国计算机协会)开放获取(OA)政策-清华大学图书馆.md,2026-08-12T20:03:04+08:00,478
PUBEXP000195,IWA（国际水协会）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1355/5861.htm,https://lib.tsinghua.edu.cn/info/1355/5861.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:03:04+08:00,新生入校,public,public_expansion_v1,cc6af2226202704093e6ae8e4c0cd346a2386755df642ab73c8ab345bdcb0cb0,https://lib.tsinghua.edu.cn/info/1355/5861.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000195_IWA（国际水协会）开放获取（OA）政策-清华大学图书馆.md,2026-08-12T20:03:04+08:00,476
PUBEXP000196,SCOAP³（高能物理开放获取出版资助联盟）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1365/5863.htm,https://lib.tsinghua.edu.cn/info/1365/5863.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:03:05+08:00,新生入校,public,public_expansion_v1,c2aa65e5ce8223cf4eeae481fec8e0ef1466f5d72721e61b6fb0f0fb5dd26742,https://lib.tsinghua.edu.cn/info/1365/5863.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000196_SCOAP³（高能物理开放获取出版资助联盟）开放获取（OA）政策-清华大学图书馆.md,2026-08-12T20:03:05+08:00,488
